,Time,mining level,exchange,price_usd
21417,2016-04-02,166851513282.77698,cex.io,420.52604164742104
21418,2016-04-02,166851513282.77698,exmo,419.818432147948
21419,2016-04-02,166851513282.77698,coinbase,419.413309643256
21420,2016-04-02,166851513282.77698,gemini,420.07156953128305
21421,2016-04-02,166851513282.77698,hitbtc,430.768666666667
21422,2016-04-02,166851513282.77698,kraken,421.175097239157
21423,2016-04-02,166851513282.77698,others,415.78606077037284
21425,2016-04-03,166851513282.77698,itbit,417.266051215281
21426,2016-04-03,166851513282.77698,bitfinex,419.620531494273
21427,2016-04-03,166851513282.77698,cex.io,420.767215853361
21428,2016-04-03,166851513282.77698,exmo,419.07520993348396
21429,2016-04-03,166851513282.77698,coinbase,419.676816822439
21430,2016-04-03,166851513282.77698,gemini,419.33842801212796
21431,2016-04-03,166851513282.77698,hitbtc,428.43130952381006
21432,2016-04-03,166851513282.77698,kraken,420.18889727066903
21433,2016-04-03,166851513282.77698,others,415.520439039358
21435,2016-04-04,166851513282.77698,itbit,417.452821482751
21436,2016-04-04,166851513282.77698,bitfinex,419.703159936224
21437,2016-04-04,166851513282.77698,cex.io,421.75432722030996
21438,2016-04-04,166851513282.77698,exmo,420.229750562042
21439,2016-04-04,166851513282.77698,coinbase,419.382955087088
21440,2016-04-04,166851513282.77698,gemini,419.277175947227
21441,2016-04-04,166851513282.77698,hitbtc,429.29968181818197
21442,2016-04-04,166851513282.77698,kraken,420.03242736276
21443,2016-04-04,166851513282.77698,others,417.9031548814443
21445,2016-04-05,166851513282.77698,itbit,421.421983825206
21446,2016-04-05,166851513282.77698,bitfinex,422.479774319273
21447,2016-04-05,166851513282.77698,cex.io,424.396242781095
21448,2016-04-05,166851513282.77698,exmo,422.70959771971604
21449,2016-04-05,166851513282.77698,coinbase,421.515523621541
21450,2016-04-05,166851513282.77698,gemini,422.17141846586304
21451,2016-04-05,166851513282.77698,hitbtc,429.567777777778
21452,2016-04-05,166851513282.77698,kraken,422.627587088097
21453,2016-04-05,166851513282.77698,others,421.47037584602793
21455,2016-04-06,166851513282.77698,itbit,422.42917477235494
21456,2016-04-06,166851513282.77698,bitfinex,422.957191605282
21457,2016-04-06,166851513282.77698,cex.io,424.42835814662993
21458,2016-04-06,166851513282.77698,exmo,421.587831127438
21459,2016-04-06,166851513282.77698,coinbase,422.001468133698
21460,2016-04-06,166851513282.77698,gemini,422.67965413233804
21461,2016-04-06,166851513282.77698,hitbtc,426.22109118523804
21462,2016-04-06,166851513282.77698,kraken,423.238884222437
21463,2016-04-06,166851513282.77698,others,422.74973133701894
21465,2016-04-07,166851513282.77698,itbit,421.580891590723
21466,2016-04-07,166851513282.77698,bitfinex,421.442764834208
21467,2016-04-07,166851513282.77698,cex.io,422.91527462430497
21468,2016-04-07,166851513282.77698,exmo,422.354769114588
21469,2016-04-07,166851513282.77698,coinbase,421.450518873507
21470,2016-04-07,166851513282.77698,gemini,421.921324816202
21471,2016-04-07,166851513282.77698,hitbtc,420.585192307692
21472,2016-04-07,166851513282.77698,kraken,422.164085847777
21473,2016-04-07,166851513282.77698,others,419.9452610902652
21475,2016-04-08,166851513282.77698,itbit,422.22223349861997
21476,2016-04-08,166851513282.77698,bitfinex,421.81183221822
21477,2016-04-08,166851513282.77698,cex.io,423.306156614898
21478,2016-04-08,166851513282.77698,exmo,422.269475135822
21479,2016-04-08,166851513282.77698,coinbase,422.230783501612
21480,2016-04-08,166851513282.77698,gemini,422.00173978302803
21481,2016-04-08,166851513282.77698,hitbtc,421.798240740741
21482,2016-04-08,166851513282.77698,kraken,422.817364399108
21483,2016-04-08,166851513282.77698,others,420.230697600104
21486,2016-04-09,166851513282.77698,bitfinex,416.844328501492
21487,2016-04-09,166851513282.77698,cex.io,421.26408503431196
21488,2016-04-09,166851513282.77698,exmo,421.04074652959605
21489,2016-04-09,166851513282.77698,coinbase,418.41234057604
21490,2016-04-09,166851513282.77698,gemini,416.44245402131105
21491,2016-04-09,166851513282.77698,hitbtc,415.83666666666704
21492,2016-04-09,166851513282.77698,kraken,418.35619318518303
21493,2016-04-09,166851513282.77698,others,415.95065937450033
21496,2016-04-10,166851513282.77698,bitfinex,419.91293412885597
21497,2016-04-10,166851513282.77698,cex.io,422.41424874448404
21498,2016-04-10,166851513282.77698,exmo,422.239225662651
21499,2016-04-10,166851513282.77698,coinbase,421.92288403802
21500,2016-04-10,166851513282.77698,gemini,419.309965408983
21501,2016-04-10,166851513282.77698,hitbtc,413.27466666666703
21502,2016-04-10,166851513282.77698,kraken,420.011637339451
21503,2016-04-10,166851513282.77698,others,423.05397081969437
21506,2016-04-11,166851513282.77698,bitfinex,421.991399419003
21507,2016-04-11,166851513282.77698,cex.io,422.966897201305
21508,2016-04-11,166851513282.77698,exmo,422.28264012027705
21509,2016-04-11,166851513282.77698,coinbase,422.58084891654
21510,2016-04-11,166851513282.77698,gemini,421.374993003415
21511,2016-04-11,166851513282.77698,hitbtc,421.243333333333
21512,2016-04-11,166851513282.77698,kraken,421.96623528448
21513,2016-04-11,166851513282.77698,others,421.1395456473868
21516,2016-04-12,166851513282.77698,bitfinex,426.23452890480695
21517,2016-04-12,166851513282.77698,cex.io,426.244939752704
21518,2016-04-12,166851513282.77698,exmo,425.63713732779996
21519,2016-04-12,166851513282.77698,coinbase,426.72671291045305
21520,2016-04-12,166851513282.77698,gemini,425.623915619494
21521,2016-04-12,166851513282.77698,hitbtc,424.190147058823
21522,2016-04-12,166851513282.77698,kraken,426.171860312567
21523,2016-04-12,166851513282.77698,others,421.923556597129
21526,2016-04-13,166851513282.77698,bitfinex,425.41783653668097
21527,2016-04-13,166851513282.77698,cex.io,427.769365883673
21528,2016-04-13,166851513282.77698,exmo,426.20340351275803
21529,2016-04-13,166851513282.77698,coinbase,426.618776554367
21530,2016-04-13,166851513282.77698,gemini,425.30415300003096
21531,2016-04-13,166851513282.77698,hitbtc,425.67
21532,2016-04-13,166851513282.77698,kraken,424.416205142746
21533,2016-04-13,166851513282.77698,others,424.8075630663008
21536,2016-04-14,178678307671.68802,bitfinex,425.16308092046404
21537,2016-04-14,178678307671.68802,cex.io,426.684899512544
21538,2016-04-14,178678307671.68802,exmo,425.894929806547
21539,2016-04-14,178678307671.68802,coinbase,425.81908405645
21540,2016-04-14,178678307671.68802,gemini,424.67355482179397
21541,2016-04-14,178678307671.68802,hitbtc,426.245
21542,2016-04-14,178678307671.68802,kraken,424.122462605423
21543,2016-04-14,178678307671.68802,others,423.13951040501746
21546,2016-04-15,178678307671.68802,bitfinex,429.274763767808
21547,2016-04-15,178678307671.68802,cex.io,429.076438634501
21548,2016-04-15,178678307671.68802,exmo,427.18178607072196
21549,2016-04-15,178678307671.68802,coinbase,428.672477203674
21550,2016-04-15,178678307671.68802,gemini,427.573146002604
21551,2016-04-15,178678307671.68802,hitbtc,429.00666666666604
21552,2016-04-15,178678307671.68802,kraken,427.589047600254
21553,2016-04-15,178678307671.68802,others,426.0410976987291
21556,2016-04-16,178678307671.68802,bitfinex,432.35987420184
21557,2016-04-16,178678307671.68802,cex.io,432.582122016361
21558,2016-04-16,178678307671.68802,exmo,428.52630305400197
21559,2016-04-16,178678307671.68802,coinbase,432.40165329648903
21560,2016-04-16,178678307671.68802,gemini,430.359904799598
21561,2016-04-16,178678307671.68802,hitbtc,428.555138888889
21562,2016-04-16,178678307671.68802,kraken,430.43400853189905
21563,2016-04-16,178678307671.68802,others,428.32617451098025
21566,2016-04-17,178678307671.68802,bitfinex,429.84163347709
21567,2016-04-17,178678307671.68802,cex.io,431.135969848546
21568,2016-04-17,178678307671.68802,exmo,427.516067219617
21569,2016-04-17,178678307671.68802,coinbase,432.664480035754
21570,2016-04-17,178678307671.68802,gemini,429.044014556624
21571,2016-04-17,178678307671.68802,hitbtc,429.876507936508
21572,2016-04-17,178678307671.68802,kraken,427.837728029247
21573,2016-04-17,178678307671.68802,others,422.7318818001725
21576,2016-04-18,178678307671.68802,bitfinex,429.499460606279
21577,2016-04-18,178678307671.68802,cex.io,430.375312122901
21578,2016-04-18,178678307671.68802,exmo,426.905232168782
21579,2016-04-18,178678307671.68802,coinbase,430.597361984496
21580,2016-04-18,178678307671.68802,gemini,427.905409158853
21581,2016-04-18,178678307671.68802,hitbtc,427.524583333333
21582,2016-04-18,178678307671.68802,kraken,428.20779688179704
21583,2016-04-18,178678307671.68802,others,426.7796409617888
21586,2016-04-19,178678307671.68802,bitfinex,430.815375372242
21587,2016-04-19,178678307671.68802,cex.io,433.644247955458
21588,2016-04-19,178678307671.68802,exmo,427.41305308687004
21589,2016-04-19,178678307671.68802,coinbase,431.201908954098
21590,2016-04-19,178678307671.68802,gemini,428.62822786875
21591,2016-04-19,178678307671.68802,hitbtc,429.41492424242404
21592,2016-04-19,178678307671.68802,kraken,429.124164884658
21593,2016-04-19,178678307671.68802,others,428.52366577208994
21596,2016-04-20,178678307671.68802,bitfinex,439.958495494601
21597,2016-04-20,178678307671.68802,cex.io,440.47783266349603
21598,2016-04-20,178678307671.68802,exmo,435.485904141959
21599,2016-04-20,178678307671.68802,coinbase,438.992516161215
21600,2016-04-20,178678307671.68802,gemini,438.35276192052004
21601,2016-04-20,178678307671.68802,hitbtc,429.72
21602,2016-04-20,178678307671.68802,kraken,438.265100521374
21603,2016-04-20,178678307671.68802,others,437.9886871018106
21606,2016-04-21,178678307671.68802,bitfinex,446.481076310691
21607,2016-04-21,178678307671.68802,cex.io,445.37950883097506
21608,2016-04-21,178678307671.68802,exmo,440.519635143196
21609,2016-04-21,178678307671.68802,coinbase,445.60766440293196
21610,2016-04-21,178678307671.68802,gemini,445.221673049348
21611,2016-04-21,178678307671.68802,hitbtc,440.638545409685
21612,2016-04-21,178678307671.68802,kraken,444.340947660594
21613,2016-04-21,178678307671.68802,others,441.807131353257
21616,2016-04-22,178678307671.68802,bitfinex,448.10248758480697
21617,2016-04-22,178678307671.68802,cex.io,448.60745291240096
21618,2016-04-22,178678307671.68802,exmo,443.410138793713
21619,2016-04-22,178678307671.68802,coinbase,448.310041958483
21620,2016-04-22,178678307671.68802,gemini,448.033457428853
21621,2016-04-22,178678307671.68802,hitbtc,445.725
21622,2016-04-22,178678307671.68802,kraken,447.00130714959505
21623,2016-04-22,178678307671.68802,others,443.68863746863434
21626,2016-04-23,178678307671.68802,bitfinex,448.97742780881896
21627,2016-04-23,178678307671.68802,cex.io,449.283277039542
21628,2016-04-23,178678307671.68802,exmo,442.97256492150996
21629,2016-04-23,178678307671.68802,coinbase,450.01671291057096
21630,2016-04-23,178678307671.68802,gemini,449.32324152339896
21632,2016-04-23,178678307671.68802,kraken,447.311629736777
21633,2016-04-23,178678307671.68802,others,443.8677778226628
21636,2016-04-24,178678307671.68802,bitfinex,456.992801840929
21637,2016-04-24,178678307671.68802,cex.io,454.302974173519
21638,2016-04-24,178678307671.68802,exmo,448.437764708081
21639,2016-04-24,178678307671.68802,coinbase,459.132870462481
21640,2016-04-24,178678307671.68802,gemini,455.402144112726
21641,2016-04-24,178678307671.68802,hitbtc,453.94
21642,2016-04-24,178678307671.68802,kraken,453.325859154561
21643,2016-04-24,178678307671.68802,others,450.8564905844313
21646,2016-04-25,178678307671.68802,bitfinex,462.192571925855
21647,2016-04-25,178678307671.68802,cex.io,458.528402151737
21648,2016-04-25,178678307671.68802,exmo,455.44574150790993
21649,2016-04-25,178678307671.68802,coinbase,464.114107003172
21650,2016-04-25,178678307671.68802,gemini,460.495077770037
21651,2016-04-25,178678307671.68802,hitbtc,446.44925
21652,2016-04-25,178678307671.68802,kraken,460.17891727126
21653,2016-04-25,178678307671.68802,others,454.3933244312992
21656,2016-04-26,178678307671.68802,bitfinex,466.54646236939595
21657,2016-04-26,178678307671.68802,cex.io,464.53139696657206
21658,2016-04-26,178678307671.68802,exmo,458.090087036464
21659,2016-04-26,178678307671.68802,coinbase,468.33792220903
21660,2016-04-26,178678307671.68802,gemini,466.25506354720903
21661,2016-04-26,178678307671.68802,hitbtc,449.675
21662,2016-04-26,178678307671.68802,kraken,466.266100519792
21663,2016-04-26,178678307671.68802,others,456.3994632564026
21666,2016-04-27,178678307671.68802,bitfinex,460.46262831351197
21667,2016-04-27,178678307671.68802,cex.io,462.11425735723503
21668,2016-04-27,178678307671.68802,exmo,456.19678894994104
21669,2016-04-27,178678307671.68802,coinbase,461.99259738528605
21670,2016-04-27,178678307671.68802,gemini,461.20062164819603
21671,2016-04-27,178678307671.68802,hitbtc,449.045
21672,2016-04-27,178678307671.68802,kraken,460.723835743096
21673,2016-04-27,178678307671.68802,others,456.45664818927577
21676,2016-04-28,178678307671.68802,bitfinex,445.39924724452794
21677,2016-04-28,178678307671.68802,cex.io,446.814550845868
21678,2016-04-28,178678307671.68802,exmo,444.967370913516
21679,2016-04-28,178678307671.68802,coinbase,446.398811187609
21680,2016-04-28,178678307671.68802,gemini,444.952161940308
21681,2016-04-28,178678307671.68802,hitbtc,449.248666666667
21682,2016-04-28,178678307671.68802,kraken,446.612744773533
21683,2016-04-28,178678307671.68802,others,444.50579754553496
21686,2016-04-29,178659257772.52698,bitfinex,450.95251703090497
21687,2016-04-29,178659257772.52698,cex.io,452.076290917885
21688,2016-04-29,178659257772.52698,exmo,449.13646522964797
21689,2016-04-29,178659257772.52698,coinbase,452.84728285830994
21690,2016-04-29,178659257772.52698,gemini,451.384936994469
21691,2016-04-29,178659257772.52698,hitbtc,452.4725
21692,2016-04-29,178659257772.52698,kraken,452.02816484977006
21693,2016-04-29,178659257772.52698,others,448.921384084008
21696,2016-04-30,178659257772.52698,bitfinex,451.987660900803
21697,2016-04-30,178659257772.52698,cex.io,456.144082058367
21698,2016-04-30,178659257772.52698,exmo,451.01656508367796
21699,2016-04-30,178659257772.52698,coinbase,456.01317759526296
21700,2016-04-30,178659257772.52698,gemini,453.591094160077
21701,2016-04-30,178659257772.52698,hitbtc,451.365
21702,2016-04-30,178659257772.52698,kraken,453.39171890809797
21703,2016-04-30,178659257772.52698,others,450.4985037284462
21706,2016-05-01,178659257772.52698,bitfinex,449.79211932345703
21707,2016-05-01,178659257772.52698,cex.io,455.564954387743
21708,2016-05-01,178659257772.52698,exmo,448.599472828409
21709,2016-05-01,178659257772.52698,coinbase,455.278645500911
21710,2016-05-01,178659257772.52698,gemini,451.41548972175997
21711,2016-05-01,178659257772.52698,hitbtc,450.68
21712,2016-05-01,178659257772.52698,kraken,451.09229667374
21713,2016-05-01,178659257772.52698,others,450.4630790561429
21716,2016-05-02,178659257772.52698,bitfinex,445.27093980650596
21717,2016-05-02,178659257772.52698,cex.io,451.14664702387904
21718,2016-05-02,178659257772.52698,exmo,444.756746655809
21719,2016-05-02,178659257772.52698,coinbase,449.093228869056
21720,2016-05-02,178659257772.52698,gemini,447.255607714365
21721,2016-05-02,178659257772.52698,hitbtc,453.397777777778
21722,2016-05-02,178659257772.52698,kraken,446.866075753303
